campus_id,year,category,geography,federal_count,current_report_count,current_status,comparison,pdf_page,source_url,source_sha256
144050005,2025,robbery,residential,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,stalking,noncampus,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,stalking,oncampus,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,stalking,publicproperty,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,stalking,residential,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,statutory_rape,noncampus,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,statutory_rape,oncampus,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,statutory_rape,publicproperty,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050005,2025,statutory_rape,residential,,0,reported_zero_narrative,outside_frozen_years,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,aggravated_assault,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,aggravated_assault,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,aggravated_assault,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,aggravated_assault,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,arson,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,arson,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,arson,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,arson,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,burglary,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,burglary,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,burglary,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,burglary,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,dating_violence,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,dating_violence,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,dating_violence,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,dating_violence,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,domestic_violence,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,domestic_violence,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,domestic_violence,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,domestic_violence,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,fondling,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,fondling,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,fondling,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,fondling,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,incest,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,incest,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,incest,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,incest,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,motor_vehicle_theft,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,motor_vehicle_theft,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,motor_vehicle_theft,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,motor_vehicle_theft,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,murder,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,murder,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,murder,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,murder,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,negligent_manslaughter,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,negligent_manslaughter,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,negligent_manslaughter,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,negligent_manslaughter,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,rape,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,rape,oncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,rape,publicproperty,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,rape,residential,,0,reported_zero_narrative,source_or_scope_missing,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
144050006,2023,robbery,noncampus,0,0,reported_zero_narrative,numeric_agreement,8,https://safety-security.uchicago.edu/-/media/project/uchicago-tenant/dss/pdfs/annual-reports/fire-safety/annual-security-and-fire-safety-report-2026-2027_91726_2.pdf#page=8,5427b9291336738968c24f9dafaa893e5ce717551707feacdb7f73fa53b43b08
